Date,AAPL,AMZN,MSFT,GM
2015-06-08,120.159378,423.5,42.230705,29.776718
2015-06-09,119.80210100000001,425.48001100000005,42.156826,30.006484999999998
2015-06-10,121.17483500000002,430.76998899999995,43.043365,30.287316999999998
2015-06-11,120.90214499999999,432.97000099999997,42.886359999999996,30.253281
2015-06-12,119.567047,429.920013,42.452335,30.389437
2015-06-15,119.331985,423.670013,41.999836,30.176693
2015-06-16,119.97133600000001,427.26000999999997,42.323048,30.304342
2015-06-17,119.68928500000001,427.80999800000006,42.452335,30.474541
2015-06-18,120.234604,439.39001500000006,43.144946999999995,30.806425
2015-06-19,119.03112,434.920013,42.572395,30.729846999999996
2015-06-22,119.98074299999999,436.290009,42.692444,30.79792
2015-06-23,119.43541699999999,445.98999000000003,42.396935,30.891531
2015-06-24,120.450851,440.839996,42.147591,29.921387
2015-06-25,119.87732700000001,440.10000599999995,42.156826,29.529921
2015-06-26,119.172173,438.10000599999995,41.796665000000004,29.257601
2015-06-29,117.084892,429.85998499999994,40.97477,28.278941999999997
2015-06-30,117.931068,434.089996,40.771599,28.364046000000002
2015-07-01,119.03112,437.39001500000006,41.048645,28.117254
2015-07-02,118.88069899999999,437.709991,41.002472,28.278941999999997
2015-07-06,118.46701000000002,436.040009,40.993237,27.785364
2015-07-07,118.175529,436.72000099999997,40.910126,27.964069
2015-07-08,115.242065,429.700012,40.854713000000004,26.542890999999997
2015-07-09,112.891525,434.39001500000006,41.113296999999996,26.389709000000003
2015-07-10,115.909622,443.51000999999997,41.196407,26.721601
2015-07-13,118.147324,455.57000700000003,42.055244,26.959884999999996
2015-07-14,118.100319,465.57000700000003,42.12912,27.036474
2015-07-15,119.23798400000001,461.19000199999994,42.258404,26.747131
2015-07-16,120.82694199999999,475.48001100000005,43.089535,26.049303
2015-07-17,121.870567,483.01000999999997,43.052593,26.083347
2015-07-20,124.174103,488.10000599999995,43.329643,25.955696
2015-07-21,122.933022,488.0,43.662094,25.862085
2015-07-22,117.733635,488.26998899999995,42.055244,25.785494
2015-07-23,117.677231,482.17999299999997,42.581627000000005,26.806704999999997
2015-07-24,117.056656,529.419983,42.424628999999996,26.432260999999997
2015-07-27,115.43011499999999,531.409973,41.87978,26.42375
2015-07-28,116.00363899999999,526.030029,41.870540999999996,26.653522
2015-07-29,115.636932,529.0,42.747845,27.189659000000002
2015-07-30,115.054024,536.76001,43.292706,27.155613
2015-07-31,114.047997,536.150024,43.12648,26.815214
2015-08-03,111.35897800000001,535.030029,43.228062,26.959884999999996
2015-08-04,107.786156,531.900024,43.902203,26.823722999999998
2015-08-05,108.50074,537.01001,43.93914,26.8918
2015-08-06,108.73683899999999,529.460022,43.052593,27.113062
2015-08-07,109.105186,522.619995,43.163418,27.010942
2015-08-10,113.071976,524.0,43.708267,27.181146999999996
2015-08-11,107.18789699999999,527.460022,42.858665,26.236526
2015-08-12,108.840721,525.909973,43.163418,26.270571
2015-08-13,108.75573,529.659973,43.154182,26.432260999999997
2015-08-14,109.52076000000001,531.52002,43.403515000000006,26.798192999999998
2015-08-17,110.654129,535.219971,43.699032,26.900314
2015-08-18,110.03076899999999,535.02002,43.94072,26.985413
2015-08-19,108.62352,532.919983,43.327213,26.917334000000004
2015-08-20,106.394554,515.780029,42.444115000000004,26.245034999999998
2015-08-21,99.887169,494.47000099999997,40.036533,25.189787
2015-08-24,97.393753,463.369995,38.744427,23.657976
